# ----------------------------------------
# wiki.ubc.ca
# Top Events
# 20120101-20140430
# ----------------------------------------

Event Label,Total Events,Unique Events,Event Value,Avg. Value
2837,11,11,0,0.00
2856,11,11,0,0.00
2878,11,11,0,0.00
2891,11,10,0,0.00
2895,11,11,0,0.00
2935,11,11,0,0.00
2949,11,10,0,0.00
2958,11,11,0,0.00
2960,11,11,0,0.00
2981,11,11,0,0.00
2988,11,11,0,0.00
3001,11,11,0,0.00
3005,11,11,0,0.00
3013,11,11,0,0.00
3019,11,11,0,0.00
3035,11,11,0,0.00
3036,11,11,0,0.00
3038,11,10,0,0.00
3048,11,11,0,0.00
3053,11,10,0,0.00
3068,11,11,0,0.00
3074,11,11,0,0.00
3081,11,11,0,0.00
3096,11,11,0,0.00
3130,11,11,0,0.00
3160,11,11,0,0.00
3165,11,11,0,0.00
3188,11,11,0,0.00
3191,11,11,0,0.00
3206,11,11,0,0.00
3223,11,11,0,0.00
3227,11,11,0,0.00
3229,11,11,0,0.00
3235,11,11,0,0.00
3236,11,10,0,0.00
3245,11,11,0,0.00
3246,11,11,0,0.00
3247,11,11,0,0.00
3269,11,11,0,0.00
3279,11,11,0,0.00
3282,11,11,0,0.00
3283,11,11,0,0.00
3289,11,11,0,0.00
3295,11,11,0,0.00
3300,11,11,0,0.00
3319,11,11,0,0.00
3328,11,11,0,0.00
3341,11,11,0,0.00
3350,11,11,0,0.00
3354,11,11,0,0.00
3356,11,11,0,0.00
3361,11,11,0,0.00
3377,11,11,0,0.00
3380,11,11,0,0.00
3389,11,11,0,0.00
3394,11,11,0,0.00
3395,11,11,0,0.00
3397,11,11,0,0.00
3408,11,11,0,0.00
3430,11,11,0,0.00
3437,11,11,0,0.00
3439,11,11,0,0.00
3443,11,11,0,0.00
3452,11,11,0,0.00
3469,11,11,0,0.00
3480,11,11,0,0.00
3486,11,11,0,0.00
3490,11,11,0,0.00
3503,11,11,0,0.00
3508,11,11,0,0.00
3509,11,11,0,0.00
3510,11,11,0,0.00
3519,11,11,0,0.00
3533,11,11,0,0.00
3534,11,11,0,0.00
3538,11,11,0,0.00
3551,11,11,0,0.00
3562,11,11,0,0.00
3563,11,10,0,0.00
3571,11,11,0,0.00
3576,11,11,0,0.00
3598,11,11,0,0.00
3606,11,11,0,0.00
3608,11,11,0,0.00
3609,11,11,0,0.00
3619,11,11,0,0.00
3622,11,11,0,0.00
3629,11,11,0,0.00
3633,11,11,0,0.00
3637,11,11,0,0.00
3642,11,11,0,0.00
3664,11,11,0,0.00
3690,11,11,0,0.00
3694,11,11,0,0.00
3696,11,11,0,0.00
3700,11,11,0,0.00
3704,11,11,0,0.00
3707,11,11,0,0.00
3714,11,11,0,0.00
3736,11,11,0,0.00
3754,11,11,0,0.00
3782,11,11,0,0.00
3784,11,11,0,0.00
3789,11,11,0,0.00
3802,11,11,0,0.00
3804,11,11,0,0.00
3806,11,11,0,0.00
3829,11,11,0,0.00
3830,11,11,0,0.00
3840,11,11,0,0.00
3851,11,11,0,0.00
3855,11,11,0,0.00
3864,11,11,0,0.00
3866,11,11,0,0.00
3882,11,11,0,0.00
3892,11,11,0,0.00
3900,11,11,0,0.00
3908,11,11,0,0.00
3921,11,11,0,0.00
3931,11,11,0,0.00
3941,11,11,0,0.00
3945,11,11,0,0.00
3949,11,11,0,0.00
3960,11,11,0,0.00
3979,11,11,0,0.00
3984,11,11,0,0.00
3985,11,11,0,0.00
4004,11,11,0,0.00
4009,11,11,0,0.00
4012,11,11,0,0.00
4022,11,11,0,0.00
4030,11,11,0,0.00
4034,11,11,0,0.00
4062,11,11,0,0.00
4081,11,11,0,0.00
4090,11,11,0,0.00
4099,11,11,0,0.00
4113,11,11,0,0.00
4117,11,11,0,0.00
4124,11,11,0,0.00
4126,11,11,0,0.00
4175,11,11,0,0.00
4188,11,11,0,0.00
4200,11,11,0,0.00
4214,11,11,0,0.00
4230,11,11,0,0.00
4253,11,11,0,0.00
4273,11,11,0,0.00
4276,11,11,0,0.00
4286,11,10,0,0.00
4292,11,11,0,0.00
4299,11,11,0,0.00
4304,11,11,0,0.00
4308,11,11,0,0.00
4332,11,11,0,0.00
4336,11,11,0,0.00
4346,11,11,0,0.00
4383,11,11,0,0.00
4395,11,11,0,0.00
4400,11,11,0,0.00
4415,11,11,0,0.00
4424,11,11,0,0.00
4432,11,11,0,0.00
4437,11,11,0,0.00
4443,11,11,0,0.00
4492,11,11,0,0.00
4497,11,11,0,0.00
4499,11,11,0,0.00
4508,11,11,0,0.00
4570,11,11,0,0.00
4575,11,11,0,0.00
4579,11,11,0,0.00
4620,11,11,0,0.00
4633,11,11,0,0.00
4694,11,11,0,0.00
4704,11,11,0,0.00
4762,11,11,0,0.00
4766,11,11,0,0.00
4783,11,11,0,0.00
4817,11,11,0,0.00
4857,11,11,0,0.00
4869,11,11,0,0.00
4891,11,11,0,0.00
4892,11,11,0,0.00
4901,11,11,0,0.00
4928,11,11,0,0.00
4939,11,11,0,0.00
4953,11,11,0,0.00
4969,11,11,0,0.00
4985,11,11,0,0.00
5021,11,11,0,0.00
5073,11,11,0,0.00
5078,11,11,0,0.00
5137,11,11,0,0.00
5181,11,11,0,0.00
5206,11,11,0,0.00
5213,11,11,0,0.00
5219,11,11,0,0.00
5232,11,11,0,0.00
5276,11,11,0,0.00
5280,11,11,0,0.00
5281,11,11,0,0.00
5324,11,11,0,0.00
5347,11,11,0,0.00
5422,11,11,0,0.00
5423,11,11,0,0.00
5456,11,11,0,0.00
5468,11,11,0,0.00
5915,11,11,0,0.00
5941,11,11,0,0.00
5968,11,11,0,0.00
5998,11,11,0,0.00
6080,11,11,0,0.00
6187,11,11,0,0.00
6430,11,10,0,0.00
6467,11,11,0,0.00
6522,11,11,0,0.00
6904,11,11,0,0.00
6922,11,11,0,0.00
6978,11,11,0,0.00
7141,11,11,0,0.00
7309,11,11,0,0.00
14621,10,10,0,0.00
2200,10,10,0,0.00
2205,10,10,0,0.00
2220,10,10,0,0.00
2303,10,9,0,0.00
2331,10,10,0,0.00
2378,10,10,0,0.00
2384,10,10,0,0.00
2390,10,10,0,0.00
2468,10,10,0,0.00
2480,10,10,0,0.00
2482,10,10,0,0.00
2501,10,10,0,0.00
2510,10,10,0,0.00
2518,10,10,0,0.00
2528,10,10,0,0.00
2530,10,10,0,0.00
2533,10,10,0,0.00
2534,10,10,0,0.00
2550,10,10,0,0.00
2552,10,10,0,0.00
2560,10,10,0,0.00
2567,10,10,0,0.00
2576,10,10,0,0.00
2581,10,10,0,0.00
2588,10,10,0,0.00
2598,10,10,0,0.00
2604,10,10,0,0.00
2614,10,10,0,0.00
2628,10,10,0,0.00
2633,10,10,0,0.00
2635,10,10,0,0.00
2639,10,10,0,0.00
2641,10,10,0,0.00
2663,10,10,0,0.00
2673,10,10,0,0.00
2675,10,10,0,0.00
2712,10,10,0,0.00
2740,10,10,0,0.00
2752,10,10,0,0.00
2771,10,10,0,0.00
2804,10,10,0,0.00
2813,10,10,0,0.00
2835,10,10,0,0.00
2850,10,10,0,0.00
2874,10,9,0,0.00
2886,10,10,0,0.00
2902,10,10,0,0.00
2906,10,10,0,0.00
2909,10,10,0,0.00
2911,10,10,0,0.00
2916,10,10,0,0.00
2921,10,10,0,0.00
2925,10,10,0,0.00
2939,10,10,0,0.00
2943,10,10,0,0.00
2951,10,10,0,0.00
2955,10,10,0,0.00
2966,10,10,0,0.00
2980,10,10,0,0.00
2986,10,10,0,0.00
2992,10,10,0,0.00
2994,10,10,0,0.00
2999,10,10,0,0.00
3003,10,10,0,0.00
3011,10,10,0,0.00
3029,10,10,0,0.00
3037,10,10,0,0.00
3046,10,10,0,0.00
3050,10,10,0,0.00
3057,10,10,0,0.00
3086,10,10,0,0.00
3092,10,10,0,0.00
3103,10,10,0,0.00
3112,10,10,0,0.00
3114,10,10,0,0.00
3127,10,10,0,0.00
3137,10,10,0,0.00
3141,10,10,0,0.00
3145,10,9,0,0.00
3152,10,10,0,0.00
3155,10,10,0,0.00
3161,10,10,0,0.00
3169,10,10,0,0.00
3177,10,10,0,0.00
3196,10,10,0,0.00
3197,10,10,0,0.00
3199,10,10,0,0.00
3207,10,10,0,0.00
3209,10,10,0,0.00
3224,10,9,0,0.00
3231,10,10,0,0.00
3233,10,10,0,0.00
3239,10,10,0,0.00
3244,10,10,0,0.00
3253,10,10,0,0.00
3257,10,10,0,0.00
3260,10,10,0,0.00
3270,10,10,0,0.00
3273,10,10,0,0.00
3274,10,10,0,0.00
3287,10,10,0,0.00
3288,10,10,0,0.00
3299,10,10,0,0.00
3301,10,10,0,0.00
3309,10,10,0,0.00
3315,10,10,0,0.00
3324,10,10,0,0.00
3327,10,10,0,0.00
3335,10,10,0,0.00
3344,10,10,0,0.00
3347,10,10,0,0.00
3349,10,10,0,0.00
3362,10,10,0,0.00
3370,10,10,0,0.00
3373,10,10,0,0.00
3378,10,10,0,0.00
3385,10,10,0,0.00
3387,10,10,0,0.00
3392,10,10,0,0.00
3393,10,10,0,0.00
3396,10,10,0,0.00
3398,10,10,0,0.00
3399,10,10,0,0.00
3402,10,10,0,0.00
3406,10,10,0,0.00
3407,10,10,0,0.00
3410,10,10,0,0.00
3416,10,10,0,0.00
3440,10,10,0,0.00
3448,10,10,0,0.00
3456,10,10,0,0.00
3462,10,10,0,0.00
3464,10,10,0,0.00
3474,10,10,0,0.00
3481,10,10,0,0.00
3493,10,10,0,0.00
3494,10,10,0,0.00
3498,10,10,0,0.00
3515,10,10,0,0.00
3530,10,10,0,0.00
3531,10,10,0,0.00
3540,10,10,0,0.00
3541,10,10,0,0.00
3545,10,10,0,0.00
3546,10,10,0,0.00
3552,10,10,0,0.00
3572,10,10,0,0.00
3574,10,10,0,0.00
3577,10,10,0,0.00
3589,10,10,0,0.00
3602,10,10,0,0.00
3610,10,10,0,0.00
3613,10,10,0,0.00
3620,10,10,0,0.00
3625,10,10,0,0.00
3626,10,10,0,0.00
3632,10,10,0,0.00
3635,10,10,0,0.00
3659,10,10,0,0.00
3666,10,10,0,0.00
3680,10,10,0,0.00
3699,10,9,0,0.00
3701,10,10,0,0.00
3705,10,10,0,0.00
3713,10,10,0,0.00
3717,10,10,0,0.00
3720,10,10,0,0.00
3724,10,10,0,0.00
3727,10,10,0,0.00
3732,10,10,0,0.00
3739,10,10,0,0.00
3761,10,10,0,0.00
3764,10,10,0,0.00
3770,10,10,0,0.00
3775,10,10,0,0.00
3778,10,10,0,0.00
3779,10,10,0,0.00
3780,10,10,0,0.00
