# ----------------------------------------
# wiki.ubc.ca
# Math Exam Resource Wiki
# 20140901-20141231
# ----------------------------------------

Page,Pageviews,Unique Pageviews,Users,Avg. Time on Page,Pages / Session,Session Duration
/Science:Math_Exam_Resources/Courses/MATH200/December_2011/Question_01_(b),455,395,338,00:03:49,30.33,10:28:35
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_01_(k),452,398,348,00:04:23,19.65,11:00:25
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_01_(d),452,419,383,00:02:17,41.09,04:02:05
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_01_(h),451,396,348,00:04:45,22.55,10:36:14
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_01_(g),444,412,367,00:03:22,49.33,05:33:37
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_06_(c),444,385,351,00:03:46,31.71,08:48:16
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_06,443,387,328,00:04:09,13.03,22:07:39
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_01,438,392,246,00:04:32,7.18,40:49:18
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_03,438,362,227,00:06:07,12.88,18:14:26
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_12_(b),436,291,194,00:03:44,15.03,12:44:24
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_01_(e),434,394,346,00:03:45,54.25,02:49:48
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_01_(b),431,386,343,00:04:25,21.55,17:41:21
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_B_04,431,369,292,00:04:48,18.74,07:28:04
/Science:Math_Exam_Resources/Courses/MATH105,426,266,199,00:00:37,3.61,10:00:59
/Science:Math_Exam_Resources/Courses/MATH102/December_2012/Question_A_03,425,346,280,00:03:58,21.25,18:36:53
/Science:Math_Exam_Resources/Courses/MATH104/December_2013/Question_01_(a),424,369,307,00:01:47,14.13,20:53:37
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_06_(e),423,362,330,00:03:07,70.50,04:04:10
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_C_04,422,371,300,00:09:40,8.44,19:20:23
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_06_(d),420,366,336,00:01:22,105.00,03:46:44
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_01_(m),419,384,332,00:01:46,19.05,24:45:08
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_01_(i),418,372,334,00:04:38,20.90,19:43:00
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_01_(n),418,382,343,00:05:21,22.00,12:14:15
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_A_08,418,359,288,00:04:24,23.22,06:39:37
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_01_(j),415,370,322,00:04:19,17.29,16:34:59
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_C_01,413,374,303,00:06:02,12.15,14:02:03
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_04,413,349,231,00:06:31,8.79,32:34:44
/Science:Math_Exam_Resources/Courses/MATH101/April_2013,410,263,191,00:01:12,10.25,17:33:27
/Science:Math_Exam_Resources/Courses/MATH102/December_2012/Question_A_02,408,359,295,00:03:36,15.11,10:25:15
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_07_(b),407,307,199,00:03:27,21.42,09:44:26
